Date,Close,Open,High,Low,Volume,Change
1981-05-27,0.0059287229448827345,0.005933360881455804,0.005922600024559426,0.005958962044484714,0.0006023410371711475,0.5623696287025449
1981-05-28,0.006275431889027926,0.006280341049961993,0.006268950903188635,0.0063074393570276815,0.0006948310236849514,0.5381727158948686
1981-05-29,0.006464545858561664,0.0064696029600562754,0.00645786956425911,0.006497517891142025,0.0007063922719991768,0.5214851898206091
1981-05-30,0.006401507868717083,0.0064065156566915134,0.006394896677235616,0.006434158379770576,0.000324871077629736,0.4947851481017939
1981-06-01,0.006433026863639376,0.006438059308373896,0.006426383120747365,0.006465838135456302,0.00048094792987177996,0.5047976637463496
1981-06-02,0.006842773797629143,0.006848126780244844,0.006835706886400062,0.006877674959370716,0.0008480175638484389,0.5444305381727159
1981-06-03,0.007504672690997235,0.0075105434655748406,0.007496922200146731,0.007542949828770925,0.0008566885000841081,0.5698790154359612
1981-06-04,0.007157963746852038,0.007163563297068646,0.007150571321517518,0.007194472516227952,0.0007092825840777332,0.46599916562369625
1981-06-05,0.007031887767162886,0.007037388690339131,0.007024625547470542,0.007067753493485063,0.00047516730571466726,0.4885273258239466
1981-06-08,0.007599229675764099,0.0076051744206219775,0.007591381530681964,0.007637989095828092,0.0004000191916722016,0.5598664997914056
1981-06-09,0.008418723543743635,0.008425309364363873,0.008410029061987359,0.008461662743656919,0.0008191144430628753,0.5848977889027951
1981-06-10,0.008702394498044245,0.008709202229505301,0.008693407053593075,0.008746780544828438,0.000879810996712559,0.5298289528577389
1981-06-11,0.009049103442189434,0.009056182398011486,0.00903975793222228,0.009095257857371402,0.0010069847281690392,0.5356695869837292
1981-06-12,0.009553407360946078,0.009560880824929584,0.009543541028410223,0.009602133948342995,0.0011543906441754141,0.5511055486024193
1981-06-13,0.009963154294935843,0.009970948296800527,0.009952864794062915,0.010013970772257404,0.00048383824195033634,0.541093032957864
1981-06-15,0.010562015198459352,0.010570277678765762,0.010551107220786091,0.010615886130286164,0.0008162241309843189,0.559032123487693
1981-06-16,0.011602142030894923,0.011611218184284327,0.011590159856673714,0.011661318067915065,0.0010734619059758357,0.6003337505214852
1981-06-17,0.010562015198459352,0.010570277678765762,0.010551107220786091,0.010615886130286164,0.0006312441579567112,0.40508969545264917
1981-06-18,0.00908062243711173,0.009087726049693873,0.009071244375734032,0.009126937613057133,0.00029018733268705956,0.36086775135586147
1981-06-19,0.010278344244158742,0.010286384813624334,0.010267729229180376,0.010330768329114646,0.0003942385675150889,0.6191072173550272
1981-06-20,0.010656572183226225,0.010664908633812907,0.010645566551321333,0.01071092539734334,0.000402909503750758,0.5377555277430122
1981-06-22,0.010341382234003327,0.010349472116989101,0.010330702116203874,0.010394127840486099,0.00035088388633674333,0.47142261159783067
1981-06-23,0.01046745821369248,0.010475646723718616,0.01045664789025085,0.010520846863228989,0.0003537741984152997,0.5135586149353358
1981-06-24,0.01122391409182744,0.011232694364095753,0.011212322534532755,0.01128116099968637,0.0003595548225724124,0.5732165206508135
1981-06-25,0.011286952081672024,0.01129578166746052,0.011275295421556253,0.011344520511057823,0.0006225732217210421,0.5073007926574885
1981-06-26,0.011570623035972626,0.01157967453260194,0.01155867341316196,0.011629638312229334,0.0006514763425066058,0.5277430120984564
1981-06-27,0.012137964944573849,0.012147460262884794,0.012125429396373393,0.012199873914572373,0.00038556763127941976,0.5540258656654151
1981-06-29,0.01302049680239797,0.013030682509991457,0.013007049814702284,0.013086907073772651,0.000535863859364351,0.5823946599916563
1981-06-30,0.014123661624678117,0.01413471031887478,0.014109075337613394,0.014195698522772996,0.0005445347956000202,0.6007509386733413
1981-07-01,0.01588872534032635,0.015901154813088094,0.01587231617427117,0.01596976484117355,0.0008220047551414317,0.6562369628702545
1981-07-02,0.01544745941141429,0.015459543689534764,0.015431505965106724,0.015526248261573408,0.0006977213357635077,0.4639132248644139
1981-07-03,0.015668092375870316,0.015680349251311426,0.015651911069688943,0.015748006551373473,0.0005965604130140348,0.5202336253650397
1981-07-04,0.01632999126923841,0.016342765936641426,0.016313126383435617,0.01641328142077369,0.000489618866107449,0.5577805590321235
1981-07-06,0.017307080111829395,0.017320619138795224,0.017289206132299742,0.017395353847031135,0.0007092825840777332,0.5832290362953693
1981-07-07,0.018883029857943892,0.01889780172291426,0.01886352830788704,0.018979341631317342,0.0007497469531775224,0.6312056737588653
1981-07-08,0.018000498000119772,0.018014579475807597,0.017981907889558148,0.018092308472117062,0.0007815403860416425,0.4309553608677514
1981-07-09,0.018221130964575807,0.018235385037584265,0.018202312994140376,0.018314066761917137,0.0006052313492497039,0.5193992490613266
1981-07-10,0.016991890162606497,0.01700518262197142,0.01697434169718228,0.017078556290173894,0.0004520448090862163,0.40216937838965416
1981-07-11,0.01711796614229566,0.017131357228700943,0.017100287471229266,0.017205275312916792,0.00031909045347262323,0.5118898623279099
1981-07-13,0.016487586243849862,0.01650048419505333,0.016470558600994344,0.01657168019920231,0.0004925091781860055,0.4493116395494368
1981-07-14,0.015699611370792614,0.015711892902993813,0.015683397513200695,0.015779686307059206,0.0003393226380225178,0.4355444305381727
1981-07-15,0.01544745941141429,0.015459543689534764,0.015431505965106724,0.015526248261573408,0.0003971288795936452,0.4801835627868169
1981-07-16,0.015731130365714902,0.015743436554676193,0.01571488395671244,0.015811366062744928,0.00038845794335797614,0.5256570713391739
1981-07-18,0.016613662223539015,0.016626658801782844,0.016596504375041322,0.016698399221945198,0.00025550358774438313,0.5765540258656654
1981-07-20,0.015510497401258866,0.015522630992899522,0.015494478852130213,0.015589607772944852,0.00020579021999321355,0.40926157697121446
1981-07-21,0.01560505438602574,0.015617261947946668,0.015588938182665454,0.01568464704000203,0.00025261327566582676,0.509386733416771
1981-07-22,0.014848598507890779,0.014860214307569529,0.014833263538383547,0.014924332903544647,0.00022920174782952015,0.4372131831455987
1981-07-23,0.013871509665299795,0.013882361105415731,0.013857183789519422,0.0139422604772872,0.00018787028510616405,0.41718815185648733
1981-07-24,0.01317809177700942,0.01318840076840336,0.013164482032261015,0.013245305852201272,0.0002497229635872704,0.44013350020859404
1981-07-25,0.013682395695766056,0.013693099195321448,0.013668265128448948,0.013752181943172856,9.22009553059482e-05,0.5465164789319984
1981-07-27,0.01289442082270881,0.012904507903261933,0.012881104040655298,0.012960188051029753,0.00010925379656943078,0.43178973717146435
1981-07-28,0.012106445949651561,0.012115916611202416,0.012093942952861647,0.012168194158886649,0.0001890264099375866,0.4305381727158949
1981-07-29,0.012453154893796748,0.0124628967797086,0.012440293831490852,0.012516671471429614,0.0003046388930798414,0.5331664580725908
1981-07-30,0.013083534792242547,0.013093769813356214,0.013070022701725772,0.013150266585144097,0.0003711160708866379,0.5586149353358364
1981-07-31,0.013272648761776284,0.013283031723450496,0.013258941362796248,0.01334034511925844,0.00033065170178684874,0.5185648727576133
1981-08-01,0.013335686751620869,0.013346119026815264,0.013321914249819744,0.013403704630629893,0.00012515051300149082,0.5073007926574885
1981-08-03,0.014186699614522694,0.014197797622239538,0.014172048224636883,0.014259058034144442,0.0003826773192008634,0.5773884021693784
1981-08-04,0.014281256599289567,0.014292428577286683,0.014266507555172125,0.014354097301201617,0.00034799357425818696,0.5098039215686274
1981-08-05,0.013682395695766056,0.013693099195321448,0.013668265128448948,0.013752181943172856,0.00018324578578047385,0.44889445139758033
1981-08-06,0.014375813584056431,0.01438705953233382,0.014360966885707357,0.014449136568258785,0.0004347029366148781,0.5627868168544014
1981-08-07,0.014470370568823304,0.014481690487380966,0.014455426216242599,0.01454417583531596,0.0002312249662845096,0.5098039215686274
1981-08-08,0.01424973760436727,0.014260884925604296,0.01423502111166037,0.014322417545515886,0.0001407581982256952,0.4822695035460993
1981-08-10,0.013524800721154607,0.013535380936909546,0.013510832910890218,0.013593783164744236,0.0001375788549392832,0.4380475594493116
1981-08-11,0.013367205746543157,0.013377662678497642,0.013353400693331489,0.013435384386315615,0.00014393754151210722,0.48727576136837714
1981-08-12,0.013083534792242547,0.013093769813356214,0.013070022701725772,0.013150266585144097,0.00031909045347262323,0.47601168126825244
1981-08-13,0.012169483939496137,0.012179003914567173,0.012156915839885136,0.012231553670258095,0.00026128421190149584,0.41927409261576976
1981-08-14,0.011476066051205762,0.011485043577554803,0.011464214082626727,0.011534599045172166,0.00016908325659554765,0.4380475594493116
1981-08-17,0.012169483939496137,0.012179003914567173,0.012156915839885136,0.012231553670258095,0.00023960687131232308,0.5657071339173968
1981-08-18,0.011318471076594313,0.011327325319142899,0.011306781865067998,0.011376200266743545,0.0001771761304155055,0.4234459741343346
1981-08-19,0.011034800122293702,0.01104343245400147,0.011023403873462281,0.011091082465572027,0.00015665491465775526,0.475177304964539
1981-08-20,0.01150758504612805,0.011516587229237181,0.011495700526138472,0.01156627880085789,0.00013873497977070576,0.5456821026282853
1981-08-21,0.012295559919185298,0.012305178521296698,0.012282861613932123,0.012358272693000993,0.0002320920599080765,0.5744680851063829
1981-08-22,0.012011888964884688,0.01202128565615527,0.011999483622326406,0.012073154891829474,0.00011821376401295554,0.4755944931163955
1981-08-24,0.01182277499535095,0.011832023746060988,0.011810564961255932,0.011883076357715131,0.00014018013580998395,0.48393825615352526
1981-08-25,0.010971762132449126,0.010980345150636714,0.010960430986438794,0.011027722954200582,0.00010607445328301879,0.4230287859824785
1981-08-26,0.010877205147682253,0.010885714195589568,0.010865971655903552,0.010932683687143405,0.000201454751875379,0.4926992073425115
1981-08-27,0.010814167157837676,0.01082262689222481,0.010802998768880063,0.010869324175771961,0.00018093353611762876,0.4956195244055069
1981-08-28,0.011318471076594313,0.011327325319142899,0.011306781865067998,0.011376200266743545,0.00014480463513567415,0.5490196078431369
1981-08-29,0.011192395096905151,0.011201150712413375,0.011180836091021011,0.011249481244000648,1.849799730276077e-05,0.4897788902795161
1981-08-31,0.01075112916799309,0.010759539588860044,0.010740025881856565,0.010805964664400508,3.092633924055316e-05,0.4601585314977059
1981-09-01,0.010845686152759965,0.01085417054390719,0.010834485212391807,0.010901003931457683,4.1042431515500454e-05,0.510221109720484
1981-09-02,0.010782648162915378,0.010791083240542423,0.010771512325368309,0.01083764442008623,5.260367982972594e-05,0.4956195244055069
1981-09-03,0.011318471076594313,0.011327325319142899,0.011306781865067998,0.011376200266743545,7.399198921104308e-05,0.5519399249061326
1981-09-04,0.011885812985195527,0.011895111049425746,0.01187353784827942,0.011946435869086575,0.00019278381563970988,0.5544430538172715
1981-09-05,0.012137964944573849,0.012147460262884794,0.012125429396373393,0.012199873914572373,8.497517510955729e-05,0.524822695035461
1981-09-07,0.012327078914107586,0.012336722172979077,0.012314348057443867,0.012389952448686715,0.00021821856193100594,0.5189820609094702
1981-09-08,0.012011888964884688,0.01202128565615527,0.011999483622326406,0.012073154891829474,0.0003046388930798414,0.47267417605340006
1981-09-09,0.012673787858252773,0.012683702341485262,0.012660698936073071,0.012738429761229679,0.00023093593507665398,0.5623696287025449
1981-09-10,0.012295559919185298,0.012305178521296698,0.012282861613932123,0.012358272693000993,0.00029885826892272864,0.46725073007926615
1981-09-11,0.012484673888719036,0.01249444043139098,0.012471780275002597,0.012548351227115336,0.0002497229635872704,0.5185648727576133
1981-09-14,0.012327078914107586,0.012336722172979077,0.012314348057443867,0.012389952448686715,0.00020723537603249174,0.48727576136837714
1981-09-15,0.012201002934418425,0.012210547566249553,0.01218840228339688,0.012263233425943817,0.00027862608437283405,0.4897788902795161
1981-09-16,0.011633661025817211,0.011642761835966705,0.011621646300185457,0.011692997823600787,0.0001601232891520229,0.4497288277012933
1981-09-17,0.010940243137526829,0.010948801498954325,0.01092894454292704,0.010996043198514851,0.00015116332170849814,0.4372131831455987
1981-09-18,0.0116651800207395,0.011674305487649085,0.011653132743697201,0.01172467757928651,0.0002000095958361008,0.5694618272841052
1981-09-19,0.011791256000428662,0.01180048009437861,0.011779078517744188,0.011851396602029407,0.00011301120227155407,0.5131414267834794
1981-09-21,0.0113499900715166,0.011358868970825277,0.011338268308579742,0.011407880022429269,0.000201454751875379,0.46057571964956195
1981-09-22,0.01106631911721599,0.01107497610568385,0.011054890316974026,0.01112276222125775,8.58422687331242e-05,0.475177304964539
1981-09-23,0.010530496203537064,0.010538734027083383,0.010519620777274348,0.010584206374600441,0.00020434506395393536,0.45139758030871924
1981-09-24,0.010089230274625004,0.010097122903530051,0.010078810568109902,0.010140689795000301,0.00015578782103418834,0.459741343345849
1981-09-25,0.010026192284780428,0.010034035600165294,0.010015837681086413,0.010077330283628857,0.00031041951723695415,0.4956195244055069
1981-09-26,0.010372901228925615,0.01038101576867148,0.010362188559715617,0.01042580759617182,8.150680061528963e-05,0.5348352106800167
1981-09-28,0.009805559320324394,0.009813230038388623,0.009795432576504184,0.009855571993828784,0.0001046292972437406,0.4472256987901544
1981-09-29,0.009175179421878595,0.00918235700474101,0.009165703706269264,0.0092219768801143,0.00016850519417983638,0.4405506883604506
1981-09-30,0.008292647564054482,0.008299134757634358,0.008284083287940381,0.008334943720914029,0.0002133050313974601,0.41510221109720485
1981-10-02,0.009553407360946078,0.009560880824929584,0.009543541028410223,0.009602133948342995,9.855964187877222e-05,0.6274509803921569
1981-10-05,0.010940243137526829,0.010948801498954325,0.01092894454292704,0.010996043198514851,0.00018497997302760767,0.6362119315811431
1981-10-06,0.011539104041050338,0.01154813088091956,0.011527186969650216,0.011597958556543612,0.0002202417803859954,0.5577805590321235
1981-10-07,0.01150758504612805,0.011516587229237181,0.011495700526138472,0.01156627880085789,0.00031330982931551053,0.4985398414685023
1981-10-08,0.010341382234003327,0.010349472116989101,0.010330702116203874,0.010394127840486099,0.00020896956327962556,0.39299123904881106
1981-10-10,0.01030986323908103,0.010317928465306712,0.01029921567269212,0.010362448084800368,6.300880331252887e-05,0.4985398414685023
1981-10-12,0.009427331381256917,0.00943470621820006,0.009417595254363236,0.009475414925600096,0.00019191672201614298,0.41718815185648733
1981-10-13,0.008891508467577984,0.008898464139599584,0.008882325714663549,0.008936859078942781,8.266292544671219e-05,0.4493116395494368
1981-10-14,0.009458850376179205,0.009466249869882438,0.009449081697874982,0.009507094681285818,9.740351704734967e-05,0.557363370880267
1981-10-15,0.00860783751327738,0.008614571274458164,0.008598947723057842,0.00865174127777127,4.5955962049046285e-05,0.41843971631205673
1981-10-16,0.008198090579287609,0.008204503802587212,0.00818962395740514,0.008239904453856852,8.844354960382493e-05,0.46057571964956195
1981-10-17,0.008135052589443033,0.008141416499222454,0.008126651070381652,0.008176544942485408,3.0348276824841887e-05,0.4952023362536504
1981-10-19,0.007945938619909287,0.007952154589128162,0.007937732409311168,0.007986466408371057,6.705524022250778e-05,0.4822695035460993
1981-10-20,0.008072014599598448,0.008078329195857688,0.008063678183358155,0.008113185431113955,0.00010838670294586387,0.5139758030871924
1981-10-21,0.007536191685919523,0.00754208711725722,0.007528408643658476,0.007574629584456647,8.295195665456782e-05,0.4476428869420109
1981-10-22,0.007630748670686387,0.007636718072304357,0.0076228679741937085,0.0076696688515138145,7.717133249745508e-05,0.5110554860241969
1981-10-23,0.007221001736696623,0.007226650600433413,0.007213544208541016,0.007257832027599406,8.439711269384601e-05,0.459741343345849
1981-10-24,0.0072840397265411996,0.007289737903798171,0.007276517095564504,0.007321191538970851,3.497277615053208e-05,0.5081351689612015
1981-10-26,0.006401507868717083,0.0064065156566915134,0.006394896677235616,0.006434158379770576,9.740351704734967e-05,0.41093032957864
1981-10-27,0.006117836914416476,0.00612262279155009,0.006111518685629905,0.006149040578599061,0.00010173898516518422,0.47183979974968754
1981-10-28,0.006275431889027926,0.006280341049961993,0.006268950903188635,0.0063074393570276815,0.00014104722943355085,0.5181476846057572
1981-10-29,0.005613532995659835,0.005617924364631996,0.005607735589441966,0.005642164487627472,0.0001274627626643359,0.43178973717146435
1981-10-30,0.004825558122602587,0.00482933307257248,0.004820574501648316,0.004850170595484368,0.00019885347100467827,0.41718815185648733
1981-10-31,0.005361381036281517,0.005365575151172953,0.005355844041347999,0.00538872644214168,3.12153704484088e-05,0.5598664997914056
1981-11-02,0.005613532995659835,0.005617924364631996,0.005607735589441966,0.005642164487627472,9.480223617664893e-05,0.5285773884021694
1981-11-03,0.006905811787473725,0.006911214083609607,0.006898679773423556,0.0069410344707421644,0.0001422033542649734,0.639549436795995
1981-11-04,0.007221001736696623,0.007226650600433413,0.007213544208541016,0.007257832027599406,0.00025550358774438313,0.5340008343763037
1981-11-05,0.006685178823017694,0.006690408521832941,0.006678274668841333,0.006719276180942094,0.0001991425022125339,0.44639132248644137
1981-11-06,0.005960241939805027,0.005964904533138186,0.005954086468071175,0.00599064180017044,0.00012197116971507881,0.4259491030454735
1981-11-07,0.005865684955038153,0.005870273578091041,0.005859627137535933,0.005895602533113264,6.589911539108524e-05,0.49144764288694204
1981-11-09,0.005203786061670067,0.0052078568927610485,0.005198411823789269,0.005230327663713059,0.00011445635831083225,0.4309553608677514
1981-11-10,0.0050461910870586175,0.005050138634349145,0.005040979606230539,0.0050719288852844385,8.1217769407434e-05,0.4843554443053822
1981-11-11,0.004888596112447168,0.004892420375937242,0.0048835473886718085,0.004913530106855818,7.717133249745508e-05,0.4843554443053822
1981-11-12,0.005172267066747779,0.00517631324107867,0.005166925380277525,0.005198647908027336,0.000123416325754357,0.5323320817688777
1981-11-13,0.006023279929649603,0.006027991836502944,0.006017059355094664,0.006054001311541885,0.00013093113715860355,0.593658740091781
1981-11-14,0.0059287229448827345,0.005933360881455804,0.005922600024559426,0.005958962044484714,3.873018185265536e-05,0.49144764288694204
1981-11-16,0.006590621838250825,0.0065957775667857994,0.006583815338306096,0.006624236913884923,0.0001476949472142305,0.5715477680433876
1981-11-17,0.006401507868717083,0.0064065156566915134,0.006394896677235616,0.006434158379770576,0.00017457484954480474,0.4818523153942432
1981-11-18,0.006716697817939982,0.00672195217351532,0.006709761112353076,0.006750955936627817,0.00018555803544331896,0.5344180225281602
1981-11-19,0.006968849777318301,0.0069743013869743645,0.006961652660447044,0.0070043939821136094,0.00029885826892272864,0.5277430120984564
1981-11-20,0.008072014599598448,0.008078329195857688,0.008063678183358155,0.008113185431113955,0.0003971288795936452,0.6153525239883187
1981-11-21,0.008765432487888832,0.008772289532870067,0.008756379940616572,0.008810140056199891,0.00023642752802591107,0.571130579891531
1981-11-23,0.009805559320324394,0.009813230038388623,0.009795432576504184,0.009855571993828784,0.00046360605740044175,0.60450563204005
1981-11-24,0.00895454645742257,0.008961551442964349,0.008945298601687047,0.009000218590314234,0.0003740063829651943,0.41927409261576976
1981-11-25,0.008355685553899058,0.008362222060999114,0.00834705617496387,0.008398303232285473,0.00029018733268705956,0.442636629119733
1981-11-26,0.007851381635142422,0.007857523634081027,0.007843273078775935,0.007891427141313889,0.00024394233943015762,0.45098039215686275
1981-11-27,0.008103533594520736,0.008109872847540067,0.008095164626869898,0.008144865186799678,0.00021214890656603757,0.5269086357947431
1981-11-28,0.008261128569132185,0.008267591105951969,0.008252596844428629,0.008303263965228298,0.00014191432305711777,0.5173133083020443
1981-11-30,0.00832416655897677,0.008330678409316736,0.008315569731452126,0.008366623476599751,0.00016503681968556874,0.507717980809345
1981-12-01,0.008008976609753872,0.00801524189249293,0.008000705296334665,0.00804982591974251,0.00015289750895563196,0.4697538589904047
1981-12-02,0.007630748670686387,0.007636718072304357,0.0076228679741937085,0.0076696688515138145,0.00012168213850722318,0.4634960367125574
1981-12-03,0.007851381635142422,0.007857523634081027,0.007843273078775935,0.007891427141313889,0.00016532585089342437,0.523988318731748
1981-12-04,0.0077883436452978365,0.00779443633071626,0.007780300191752438,0.007828067629942436,0.00014393754151210722,0.4952023362536504
1981-12-05,0.007599229675764099,0.0076051744206219775,0.007591381530681964,0.007637989095828092,6.387589693609578e-05,0.4822695035460993
1981-12-07,0.00744163470115265,0.007447456162210074,0.007433949313123234,0.007479590317399472,0.0001046292972437406,0.4856070087609512
1981-12-08,0.00744163470115265,0.007447456162210074,0.007433949313123234,0.007479590317399472,0.00013093113715860355,0.5014601585314977
1981-12-09,0.007567710680841811,0.007573630768939598,0.0075598950871702195,0.00760630934014237,0.00012515051300149082,0.5143929912390488
1981-12-10,0.007063406762085174,0.00706893234202151,0.007056111990982285,0.007099433249170785,0.00017515291196051603,0.4501460158531498
1981-12-11,0.007157963746852038,0.007163563297068646,0.007150571321517518,0.007194472516227952,0.0001156124831422548,0.5110554860241969
1981-12-12,0.007315558721463488,0.007321281555480549,0.0073080035390762485,0.007352871294656573,6.589911539108524e-05,0.5177304964539007
1981-12-14,0.007189482741774335,0.007195106948751034,0.007182057765029271,0.007226152271913684,0.00011619054555796608,0.4885273258239466
1981-12-15,0.0073785967113080735,0.007384368858845317,0.007370976426099745,0.007416230806028027,0.00021157084415032628,0.5210680016687522
1981-12-16,0.007567710680841811,0.007573630768939598,0.0075598950871702195,0.00760630934014237,0.000301748581001285,0.5206508135168961
1981-12-17,0.00744163470115265,0.007447456162210074,0.007433949313123234,0.007479590317399472,0.0004144707520649835,0.4885273258239466
1981-12-18,0.0072525207316189114,0.007258194252115792,0.007245030652052759,0.007289511783285129,0.0004953994902645618,0.4822695035460993
1981-12-19,0.00712644475192975,0.007132019645386268,0.0071190848780057735,0.00716279276054223,0.00016937228780340328,0.4885273258239466
1981-12-21,0.007189482741774335,0.007195106948751034,0.007182057765029271,0.007226152271913684,0.0002390288088966118,0.5081351689612015
1981-12-22,0.007536191685919523,0.00754208711725722,0.007528408643658476,0.007574629584456647,0.0002844067085299468,0.5369211514392992
1981-12-23,0.007977457614831584,0.007983698240810551,0.007969218852822922,0.008018146164056788,0.0003942385675150889,0.5465164789319984
1981-12-24,0.007977457614831584,0.007983698240810551,0.007969218852822922,0.008018146164056788,0.00022602240454310814,0.5014601585314977
1982-01-04,0.0055504950058152544,0.005554837061267234,0.005544762702418473,0.005578804976256023,7.139070834034233e-05,0.2569879015435962
1982-01-05,0.004939026504322831,0.00494289021862905,0.004933925698290601,0.004964217715952975,0.00015347557137134325,0.43596161869002925
1982-01-06,0.006243912894105633,0.00624879739827961,0.006237464459676887,0.006275759601341955,0.00029307764476561594,0.6433041301627034
1982-01-07,0.006514976250437327,0.006520072802748083,0.0065082478738779015,0.006548205500239182,0.000489618866107449,0.5298289528577389
1982-01-08,0.006540191446375158,0.006545307724093987,0.006533437028687298,0.006573549304787762,0.0003595548225724124,0.5039632874426366
1982-01-09,0.007321862520447949,0.007327590285817029,0.007314300827778601,0.007359207245793722,0.0003393226380225178,0.5832290362953693
1982-01-11,0.007233609334665537,0.007239268061106363,0.007226138785945711,0.007270503929873693,0.0004491544970076599,0.492282019190655
1982-01-12,0.006429874964147145,0.006434904943205657,0.006423234476396189,0.006462670159887728,0.0004000191916722016,0.41885690446391366
1982-01-13,0.0061934825022299704,0.006198327555587802,0.006187086150058094,0.006225071992244797,0.0003971288795936452,0.47684605757196497
1982-01-14,0.006180874904261053,0.006185710094914847,0.006174491572653393,0.006212400089970506,0.000324871077629736,0.5002085940759283
1982-01-15,0.0056891785834733335,0.005693629128669713,0.005683303053870159,0.005718195901273213,0.00013613369890000504,0.4497288277012933
1982-01-16,0.006256520492074551,0.006261414858952564,0.006250059037081587,0.0062884315036162465,0.00012399438817006826,0.5619524405506879
1982-01-18,0.006505520551960639,0.006510609707243369,0.006498801940824378,0.006538701573533465,0.00024394233943015762,0.5277430120984564
1982-01-19,0.00623130529613672,0.00623617993760666,0.00622486988227219,0.006263087699067668,0.00024047396493588998,0.47267417605340006
1982-01-20,0.006180874904261053,0.006185710094914847,0.006174491572653393,0.006212400089970506,0.00015983425794416727,0.4960367125573634
1982-01-21,0.006329014180395815,0.006333965257822037,0.006322477857158599,0.006361294941693409,0.0002101256881110481,0.5168961201501877
1982-01-22,0.006212393899183345,0.006217253746597231,0.006205978016165142,0.006244079845656232,0.00021446115622888266,0.4893617021276596
1982-01-23,0.006294343285981296,0.006299267240971418,0.0062878427692956785,0.006326447210439112,9.22009553059482e-05,0.510221109720484
1982-01-25,0.006329014180395815,0.006333965257822037,0.006322477857158599,0.006361294941693409,6.416492814395142e-05,0.5052148518982061
1982-01-26,0.006514976250437327,0.006520072802748083,0.0065082478738779015,0.006548205500239182,0.00016041232035987854,0.5210680016687522
1982-01-27,0.006338469878872502,0.006343428353326751,0.006331923790212124,0.0063707988683991265,0.00014740591600637487,0.4831038798498123
1982-01-28,0.006083166020001958,0.006087924774699471,0.006076883597766984,0.006114192847344765,0.0001491401032535087,0.47476011681268254
1982-01-29,0.006202938200706658,0.006207790651092516,0.006196532083111618,0.006234575918950515,0.00013006404353503665,0.5139758030871924
1982-01-30,0.006196634401722201,0.006201481920756042,0.00619023479440927,0.006228239967813371,8.873258081168056e-05,0.5006257822277848
1982-02-01,0.006029583728634064,0.006034300566839424,0.006023356643797015,0.006060337262679033,0.00019740831496540008,0.48393825615352526
1982-02-02,0.0056891785834733335,0.005693629128669713,0.005683303053870159,0.005718195901273213,0.0001468278535906636,0.4655819774718398
1982-02-03,0.005437026624095011,0.0054412799152106645,0.005431411505776188,0.0054647578557874155,0.00012919694991146973,0.47476011681268254
1982-02-04,0.005310950644405853,0.005315105308481144,0.005305465731729206,0.005338038833044522,0.0001835348169883295,0.48811013767209016
1982-02-05,0.005774279869763515,0.00577879698821214,0.0057683164513518724,0.005803731241624667,0.00023845074648090053,0.5515227367542762
