Date,Close,Open,High,Low,Volume,Change
1981-05-27,-1.3066172223802912,-1.3065283507770968,-1.3078939036220534,-1.3056687891304564,-0.8516876927787498,0.9682216350204531
1981-05-28,-1.3051006436262107,-1.3050125088163769,-1.3063855248785317,-1.3041429003820917,-0.850555113458742,0.5723956603790634
1981-05-29,-1.304273418851258,-1.3041856859287115,-1.3055627728366106,-1.3033105974284385,-0.8504135410437411,0.29941222959189795
1981-05-30,-1.304549160442909,-1.3044612935579334,-1.305837023517251,-1.3035880317463229,-0.8550854307387729,-0.13736125966756657
1981-06-01,-1.3044112896470834,-1.3043234897433225,-1.3056998981769308,-1.3034493145873807,-0.8531742031362599,0.026428798804732645
1981-06-02,-1.302618969301352,-1.3025320401533809,-1.3039172687527687,-1.3016459915211316,-0.8486792789599793,0.6747644469242504
1981-06-03,-1.2997236825890168,-1.2996381600465523,-1.3010376366060454,-1.2987329311833449,-0.8485730996487286,1.0910641788746707
1981-06-04,-1.3012402613430971,-1.3011540020072718,-1.302546015349567,-1.3002588199317093,-0.8503781479399909,-0.6082576777754268
1981-06-05,-1.3017917445263991,-1.3017052172657155,-1.3030945167108479,-1.3008136885674784,-0.8532449893437604,-0.23973004621275357
1981-06-08,-1.29931007020154,-1.2992247486027195,-1.3006262605850847,-1.2983167797065183,-0.8541652100412666,0.9272741204023714
1981-06-09,-1.2957254295100775,-1.2956418494228363,-1.2970610017367605,-1.2947101335740203,-0.8490332099974818,1.3367492665831264
1981-06-10,-1.294484592347648,-1.2944016150913382,-1.2958268736738792,-1.2934616791435403,-0.8482899548187267,0.43590394498548063
1981-06-11,-1.2929680135935677,-1.2928857731306185,-1.2943184949303572,-1.2919357903951758,-0.8467326582537161,0.5314481457609818
1981-06-12,-1.29076208086036,-1.2906809120968443,-1.2921244894852348,-1.2897163158521001,-0.8449276099624539,0.7839578192391097
1981-06-13,-1.2889697605146284,-1.2888894625069027,-1.2903418600610728,-1.2879129927858513,-0.8531388100325096,0.6201677607668172
1981-06-15,-1.2863502153939443,-1.2862711900292958,-1.2877364785949896,-1.285277366765949,-0.849068603101232,0.91362494886302
1981-06-16,-1.2818004791317033,-1.2817236641471366,-1.2832113423644242,-1.2806997005208556,-0.8459186168674606,1.5892589400612542
1981-06-17,-1.2863502153939443,-1.2862711900292958,-1.2877364785949896,-1.285277366765949,-0.8513337617412473,-1.6046472001485803
1981-06-18,-1.2928301427977422,-1.2927479693160078,-1.2941813695900373,-1.2917970732362336,-0.8555101479837758,-2.3280532917345687
1981-06-19,-1.2875910525563736,-1.287511424360794,-1.288970606657871,-1.286525821196429,-0.8542359962487671,1.8963652996968152
1981-06-20,-1.2859366030064678,-1.2858577785854632,-1.287325102574029,-1.2848612152891223,-0.8541298169375163,0.5655710746093842
1981-06-22,-1.2873153109647228,-1.287235816731572,-1.2886963559772309,-1.2862483868785446,-0.8547668928050207,-0.519538062769598
1981-06-23,-1.2867638277814206,-1.2866846014731284,-1.28814785461595,-1.2856935182427756,-0.8547314997012705,0.16974509996799445
1981-06-24,-1.283454928681609,-1.283377309922467,-1.2848568464482661,-1.282364306428162,-0.8546607134937699,1.1456608650321105
1981-06-25,-1.283179187089958,-1.2831017022932454,-1.284582595767626,-1.2820868721102778,-0.8514399410524981,0.06737631342280744
1981-06-26,-1.2819383499275285,-1.2818614679617473,-1.2833484677047444,-1.2808384176797976,-0.8510860100149957,0.401781016137085
1981-06-27,-1.2794566756026697,-1.2793809992987513,-1.2808802115789815,-1.2783415088188377,-0.8543421755600178,0.8317299196268705
1981-06-29,-1.2755962933195562,-1.2755224924896464,-1.2770407020500172,-1.2744574283684553,-0.8525017341650053,1.2958017519650515
1981-06-30,-1.270770815465664,-1.2706993589782654,-1.2722413151388114,-1.2696023278054773,-0.8523955548537546,1.5960835258309267
1981-07-01,-1.2630500508994367,-1.2629823453600555,-1.2645622960808824,-1.2618341669047126,-0.8489978168937314,2.503753433198258
1981-07-02,-1.2649802420409935,-1.2649115987646078,-1.2664820508453647,-1.2637762071299037,-0.8505197203549918,-0.6423806066238225
1981-07-03,-1.264015146470215,-1.2639469720623315,-1.2655221734631235,-1.262805187017308,-0.8517584789862502,0.27893847228286056
1981-07-04,-1.2611198597578799,-1.261053091955503,-1.2626425413164002,-1.2598921266795216,-0.8530680238250091,0.8931511915539826
1981-07-06,-1.2568458650872896,-1.2567811737025654,-1.2583916557664752,-1.2555918947523124,-0.8503781479399909,1.3094509235044098
1981-07-07,-1.2499523252960152,-1.2498909829720208,-1.251535388750467,-1.248656036805201,-0.8498826444874875,2.0942782870175103
1981-07-08,-1.2538127075791288,-1.2537494897811257,-1.2553748982794315,-1.2525401172555835,-0.8494933203462348,-1.1815228824284738
1981-07-09,-1.2528476120083505,-1.2527848630788496,-1.2544150208971905,-1.2515690971429878,-0.8516522996749996,0.2652893007435023
1981-07-10,-1.2582245730455446,-1.2581592118486742,-1.2597629091696767,-1.2569790663417346,-0.8535281341737623,-1.6524193005363275
1981-07-11,-1.2576730898622426,-1.2576079965902307,-1.259214407808396,-1.2564241977059658,-0.8551562169462733,0.14244675688927794
1981-07-13,-1.2604305057787524,-1.2603640728824486,-1.2619569146147993,-1.2591985408848103,-0.8530326307212589,-0.8812411085625922
1981-07-14,-1.2638772756743897,-1.2638091682477208,-1.2653850481228033,-1.262666469858366,-0.8549084652200216,-1.1064524389620036
1981-07-15,-1.2649802420409935,-1.2649115987646078,-1.2664820508453647,-1.2637762071299037,-0.8542006031450169,-0.37622176160633625
1981-07-16,-1.2637394048785642,-1.26367136443311,-1.265247922782483,-1.2625277526994239,-0.8543067824562676,0.3676580872886893
1981-07-18,-1.2598790225954504,-1.2598128576240049,-1.2614084132535186,-1.2586436722490413,-0.8559348652287786,1.2002575511895435
1981-07-20,-1.2647045004493425,-1.264635991135386,-1.2662078001647241,-1.2634987728120193,-0.8565436266132828,-1.5364013424517822
1981-07-21,-1.264290888061866,-1.2642225796915534,-1.2657964241437638,-1.2630826213351927,-0.8559702583325288,0.1014992422712031
1981-07-22,-1.2675997871616778,-1.2675298712422147,-1.2690874323114476,-1.266411833149806,-0.8562569424729058,-1.079154095883287
1981-07-23,-1.2718737818322678,-1.2718017894951523,-1.2733383178613726,-1.2707120650770152,-0.8567630638565342,-1.4067342128278855
1981-07-24,-1.2749069393404286,-1.274833473416592,-1.2763550753484163,-1.273763842573744,-0.856005651436279,-1.031381995495533
1981-07-25,-1.2727010066072209,-1.2726286123828177,-1.2741610699032937,-1.2715443680306684,-0.8579345755906672,0.708887375772646
1981-07-27,-1.2761477765028582,-1.27607370774809,-1.2775892034112977,-1.2750122970042241,-0.8577257562785408,-1.1678737108891157
1981-07-28,-1.2795945463984952,-1.2795188031133622,-1.2810173369193016,-1.2784802259777799,-0.8567489066150341,-1.1883474681981532
1981-07-29,-1.278077967644415,-1.2780029611526424,-1.27950895817578,-1.2769543372294152,-0.8553331824650245,0.49050063114291376
1981-07-30,-1.2753205517279051,-1.2752468848604246,-1.2767664513693766,-1.2741799940505707,-0.854519141078769,0.9068003630933409
1981-07-31,-1.2744933269529521,-1.2744200619727593,-1.2759436993274558,-1.2733476910969175,-0.8550146445312724,0.2516401292041372
1981-08-01,-1.2742175853613014,-1.2741444543435376,-1.2756694486468154,-1.273070256779033,-0.8575310942079145,0.06737631342280744
1981-08-03,-1.270495073874013,-1.2704237513490435,-1.271967064458171,-1.269324893487593,-0.854377568663768,1.213906722728902
1981-08-04,-1.2700814614865366,-1.270010339905211,-1.2715556884372106,-1.2689087420107663,-0.8548022859087709,0.10832382804088225
1981-08-05,-1.2727010066072209,-1.2726286123828177,-1.2741610699032937,-1.2715443680306684,-0.8568196928225347,-0.8880656943322712
1981-08-06,-1.26966784909906,-1.2695969284613782,-1.27114431241625,-1.2684925905339395,-0.8537404927962637,0.9750462207901323
1981-08-07,-1.2692542367115835,-1.2691835170175454,-1.2707329363952897,-1.2680764390571129,-0.8562321673002806,0.10832382804088225
1981-08-08,-1.270219332282362,-1.2701481437198217,-1.2716928137775307,-1.2690474591697083,-0.8573399714476632,-0.34209883275794056
1981-08-10,-1.2733903605863484,-1.2733176314558723,-1.2748466966048944,-1.2722379538253796,-0.8573789038617884,-1.0655049243439287
1981-08-11,-1.2740797145654759,-1.2740066505289267,-1.2755323233064952,-1.2729315396200909,-0.8573010390335379,-0.26020380352179096
1981-08-12,-1.2753205517279051,-1.2752468848604246,-1.2767664513693766,-1.2741799940505707,-0.8551562169462733,-0.44446761930312073
1981-08-13,-1.2793188048068442,-1.2792431954841403,-1.2807430862386613,-1.2782027916598953,-0.8558640790212781,-1.3726112839794897
1981-08-14,-1.282351962315005,-1.28227487940558,-1.283759843725705,-1.2812545691566244,-0.8569931190309108,-1.0655049243439287
1981-08-17,-1.2793188048068442,-1.2792431954841403,-1.2807430862386613,-1.2782027916598953,-0.856129527299405,1.0228183211778863
1981-08-18,-1.2830413162941325,-1.2829638984786345,-1.2844454704273058,-1.2819481549513354,-0.8568940183404101,-1.3043654262826985
1981-08-19,-1.2842821534565618,-1.2842041328101326,-1.2856795984901872,-1.2831966093818155,-0.8571453093770368,-0.45811679084248585
1981-08-20,-1.2822140915191795,-1.2821370755909691,-1.2836227183853848,-1.2811158519976822,-0.8573647466202884,0.6952382042332877
1981-08-21,-1.2787673216235425,-1.2786919802256969,-1.2801945848773808,-1.2776479230241264,-0.8562215493691556,1.1661346223411482
1981-08-22,-1.2800081587859717,-1.2799322145571947,-1.2814287129402622,-1.2788963774546065,-0.8576160376569151,-0.4512922050728067
1981-08-24,-1.2808353835609247,-1.2807590374448603,-1.2822514649821832,-1.27972868040826,-0.8573470500684132,-0.314800489679224
1981-08-25,-1.284557895048213,-1.2844797404393544,-1.2859538491708276,-1.2834740436997,-0.8577646886926661,-1.3111900120523707
1981-08-26,-1.2849715074356893,-1.284893151883187,-1.286365225191788,-1.2838901951765267,-0.8565967162689081,-0.17148418851596223
1981-08-27,-1.2852472490273403,-1.2851687595124088,-1.2866394758724284,-1.284167629494411,-0.8568480073055348,-0.1237120881282083
1981-08-28,-1.2830413162941325,-1.2829638984786345,-1.2844454704273058,-1.2819481549513354,-0.8572904211024128,0.7498348903907139
1981-08-29,-1.2835927994774345,-1.283515113737078,-1.2849939717885863,-1.2825030235871044,-0.8588370997362983,-0.21925628890371615
1981-08-31,-1.2855229906189913,-1.2854443671416305,-1.2869137265530686,-1.2844450638122955,-0.8586849093901723,-0.7038018785509279
1981-09-01,-1.2851093782315148,-1.285030955697798,-1.2865023505321083,-1.284028912335469,-0.8585610335270465,0.11514841381056137
1981-09-02,-1.2853851198231658,-1.2853065633270195,-1.2867766012127484,-1.2843063466533533,-0.8584194611120455,-0.1237120881282083
1981-09-03,-1.2830413162941325,-1.2829638984786345,-1.2844454704273058,-1.2819481549513354,-0.8581575521442937,0.7976069907784747
1981-09-04,-1.2805596419692737,-1.2804834298156385,-1.2819772143015429,-1.2794512460903753,-0.8567028955801589,0.8385545053965495
1981-09-05,-1.2794566756026697,-1.2793809992987513,-1.2808802115789815,-1.2783415088188377,-0.8580230583500428,0.3540089157493311
1981-09-07,-1.278629450827717,-1.278554176411086,-1.2800574595370606,-1.2775092058651842,-0.8563914362671567,0.2584647149738232
1981-09-08,-1.2800081587859717,-1.2799322145571947,-1.2814287129402622,-1.2788963774546065,-0.8553331824650245,-0.49906430546056063
1981-09-09,-1.2771128720736364,-1.2770383344503662,-1.2785490807935387,-1.2759833171168196,-0.8562357066106556,0.9682216350204531
1981-09-10,-1.2787673216235425,-1.2786919802256969,-1.2801945848773808,-1.2776479230241264,-0.855403968672525,-0.5877839204663826
1981-09-11,-1.2779400968485894,-1.2778651573380315,-1.2793718328354597,-1.276815620070473,-0.856005651436279,0.2516401292041372
1981-09-14,-1.278629450827717,-1.278554176411086,-1.2800574595370606,-1.2775092058651842,-0.8565259300614076,-0.26020380352179096
1981-09-15,-1.2791809340110187,-1.2791053916695294,-1.2806059608983411,-1.278064074500953,-0.8556517203987767,-0.21925628890371615
1981-09-16,-1.2816626083358778,-1.2815858603325256,-1.283074217024104,-1.2805609833619132,-0.8571028376525366,-0.8744165227929129
1981-09-17,-1.2846957658440383,-1.2846175442539651,-1.2860909745111477,-1.283612760858642,-0.8572125562741623,-1.079154095883287
1981-09-18,-1.2815247375400523,-1.2814480565179147,-1.282937091683784,-1.280422266202971,-0.8566144128207832,1.0842395931049982
1981-09-19,-1.2809732543567502,-1.2808968412594712,-1.2823885903225034,-1.2798673975672021,-0.8576797452436655,0.16292051419831532
1981-09-21,-1.282903445498307,-1.2828260946640235,-1.2843083450869857,-1.2818094377923932,-0.8565967162689081,-0.6969772927812555
1981-09-22,-1.2841442826607363,-1.2840663289955216,-1.285542473149867,-1.2830578922228733,-0.8580124404189178,-0.45811679084248585
1981-09-23,-1.2864880861897698,-1.2864089938439067,-1.2878736039353098,-1.2854160839248912,-0.8565613231651579,-0.8471181797141965
1981-09-24,-1.2884182773313266,-1.2883382472484592,-1.289793358699792,-1.2873581241500822,-0.8571559273081619,-0.7106264643206138
1981-09-25,-1.2886940189229776,-1.288613854877681,-1.2900676093804324,-1.2876355584679668,-0.8552623962575241,-0.1237120881282083
1981-09-26,-1.2871774401688971,-1.2870980129169611,-1.2885592306369107,-1.2861096697196024,-0.8580655300745431,0.5177989742216302
1981-09-28,-1.289659114493756,-1.2895784815799571,-1.2910274867626734,-1.2886065785805623,-0.8577823852445412,-0.9153640374109878
1981-09-29,-1.2924165304102657,-1.292334557872175,-1.2937699935690767,-1.2913809217594068,-0.8570001976516609,-1.0245574097258539
1981-09-30,-1.2962769126933795,-1.29619306468128,-1.2976095030980412,-1.2952650022097894,-0.8564516045435321,-1.440857141676281
1981-10-02,-1.29076208086036,-1.2906809120968443,-1.2921244894852348,-1.2897163158521001,-0.8578567107624167,2.032857015090398
1981-10-05,-1.2846957658440383,-1.2846175442539651,-1.2860909745111477,-1.283612760858642,-0.8567984569602844,2.1761733162536596
1981-10-06,-1.282076220723354,-1.2819992717763582,-1.2834855930450646,-1.2809771348387398,-0.8563666610945315,0.8931511915539826
1981-10-07,-1.2822140915191795,-1.2821370755909691,-1.2836227183853848,-1.2811158519976822,-0.8552270031537738,-0.07593998774045436
1981-10-08,-1.2873153109647228,-1.287235816731572,-1.2886963559772309,-1.2862483868785446,-0.8565046941991575,-1.8025601874692752
1981-10-10,-1.2874531817605481,-1.287373620546183,-1.2888334813175508,-1.2863871040374866,-0.8582920459385446,-0.07593998774045436
1981-10-12,-1.291313564043662,-1.2912321273552878,-1.2926729908465155,-1.2902711844878691,-0.8567135135112839,-1.4067342128278855
1981-10-13,-1.2936573675726952,-1.2935747922036729,-1.295004121631958,-1.2926293761898868,-0.858051372833043,-0.8812411085625922
1981-10-14,-1.2911756932478364,-1.2910943235406769,-1.2925358655061954,-1.2901324673289267,-0.8578708680039168,0.8863266057843036
1981-10-15,-1.2948982047351247,-1.294815026535171,-1.2962382496948397,-1.293877830620367,-0.858500865250671,-1.386260455518848
1981-10-16,-1.296690525080856,-1.2966064761251126,-1.2980208791190018,-1.295681153686616,-0.8579805866255426,-0.6969772927812555
1981-10-17,-1.296966266672507,-1.2968820837543344,-1.2982951297996421,-1.2959585880045004,-0.8586919880109224,-0.13053667389788742
1981-10-19,-1.2977934914474598,-1.2977089066419996,-1.299117881841563,-1.2967908909581536,-0.8582424955932944,-0.34209883275794056
1981-10-20,-1.2972420082641578,-1.297157691383556,-1.2985693804802823,-1.2962360223223848,-0.8577363742096659,0.1765696857376736
1981-10-21,-1.2995858117931913,-1.2995003562319414,-1.3009005112657253,-1.2985942140244027,-0.858047833522668,-0.9085394516413087
1981-10-22,-1.2991721994057146,-1.2990869447881086,-1.3004891352447645,-1.2981780625475758,-0.8581186197301685,0.12879758534991964
1981-10-23,-1.3009645197514461,-1.3008783943780502,-1.3022717646689268,-1.299981385613825,-0.8580301369707929,-0.7106264643206138
1981-10-24,-1.3006887781597951,-1.3006027867488283,-1.3019975139882864,-1.2997039512959405,-0.8586353590449219,0.0810254849621657
1981-10-26,-1.304549160442909,-1.3044612935579334,-1.305837023517251,-1.3035880317463229,-0.8578708680039168,-1.5091029993730725
1981-10-27,-1.3057899976053382,-1.3057015278894313,-1.3070711515801325,-1.304836486176803,-0.8578177783482914,-0.5127134769999121
1981-10-28,-1.3051006436262107,-1.3050125088163769,-1.3063855248785317,-1.3041429003820917,-0.8573364321372882,0.24481554343446493
1981-10-29,-1.3079959303385462,-1.3079063889232057,-1.3092651570252551,-1.3070559607198786,-0.8575027797249143,-1.1678737108891157
1981-10-30,-1.3114427002341833,-1.311351484288478,-1.3126932905332591,-1.3105238896934341,-0.8566285700622833,-1.4067342128278855
1981-10-31,-1.30909889670515,-1.3090088194400926,-1.3103621597478163,-1.3081656979914162,-0.8586813700797973,0.9272741204023714
1981-11-02,-1.3079959303385462,-1.3079063889232057,-1.3092651570252551,-1.3070559607198786,-0.857902721797292,0.41543018767644324
1981-11-03,-1.3023432277097011,-1.302256432524159,-1.3036430180721283,-1.3013685572032472,-0.857322274895788,2.2307700024110924
1981-11-04,-1.3009645197514461,-1.3008783943780502,-1.3022717646689268,-1.299981385613825,-0.8559348652287786,0.5041498026822719
1981-11-05,-1.3033083232804794,-1.3032210592264353,-1.3046028954543694,-1.3023395773158426,-0.8566250307519083,-0.9290132089503461
1981-11-06,-1.3064793515844657,-1.306390546962486,-1.3077567782817332,-1.305530071971514,-0.8575700266220397,-1.2634179116646238
1981-11-07,-1.3068929639719422,-1.3068039584063185,-1.3081681543026937,-1.3059462234483405,-0.8582566528347944,-0.19195794582499962
1981-11-09,-1.3097882506842775,-1.3096978385131472,-1.311047786449417,-1.3088592837861275,-0.8576620486917903,-1.1815228824284738
1981-11-10,-1.3104776046634048,-1.3103868575862017,-1.3117334131510179,-1.3095528695808385,-0.8580690693849181,-0.30797590390953805
1981-11-11,-1.3111669586425323,-1.311075876659256,-1.3124190398526188,-1.3102464553755497,-0.8581186197301685,-0.30797590390953805
1981-11-12,-1.309926121480103,-1.3098356423277582,-1.3111849117897374,-1.3089980009450697,-0.8575523300701646,0.4768514596035555
1981-11-13,-1.3062036099928147,-1.306114939333264,-1.3074825276010928,-1.3052526376536295,-0.857460308000414,1.4800655677463814
1981-11-14,-1.3066172223802912,-1.3065283507770968,-1.3078939036220534,-1.3056687891304564,-0.8585893480100466,-0.19195794582499962
1981-11-16,-1.303721935667956,-1.303634470670268,-1.3050142714753301,-1.3027557287926694,-0.8572550279986626,1.118362521953394
1981-11-17,-1.304549160442909,-1.3044612935579334,-1.305837023517251,-1.3035880317463229,-0.8569258721337853,-0.3489234185276128
1981-11-18,-1.303170452484654,-1.3030832554118246,-1.3044657701140494,-1.3022008601569006,-0.8567913783395344,0.5109743884519512
1981-11-19,-1.30206748611805,-1.3019808248949374,-1.303368767391488,-1.3010911228853628,-0.855403968672525,0.401781016137085
1981-11-20,-1.2972420082641578,-1.297157691383556,-1.2985693804802823,-1.2962360223223848,-0.8542006031450169,1.8349440277697031
1981-11-21,-1.2942088507559972,-1.2941260074621166,-1.2955526229932388,-1.2931842448256559,-0.8561684597135302,1.111537936183715
1981-11-23,-1.289659114493756,-1.2895784815799571,-1.2910274867626734,-1.2886065785805623,-0.8533865617587613,1.6575047977580455
1981-11-24,-1.2933816259810442,-1.2932991845744513,-1.294729870951318,-1.2923519418720024,-0.8544837479750188,-1.3726112839794897
1981-11-25,-1.2960011711017285,-1.2959174570520582,-1.2973352524174009,-1.2949875678919047,-0.8555101479837758,-0.9904344808774582
1981-11-26,-1.2982071038349363,-1.2981223180858323,-1.2995292578625235,-1.2972070424349804,-0.8560764376437796,-0.8539427654838756
1981-11-27,-1.2971041374683323,-1.2970198875689452,-1.298432255139962,-1.2960973051634426,-0.8564657617850322,0.3881318445977199
1981-11-28,-1.2964147834892048,-1.2963308684958907,-1.2977466284383614,-1.2954037193687313,-0.857325814206163,0.23116637189510666
1981-11-30,-1.296139041897554,-1.2960552608666691,-1.297472377757721,-1.295126285050847,-0.8570426693761611,0.07420089919248658
1981-12-01,-1.2975177498558088,-1.297433299012778,-1.2988436311609228,-1.2965134566402692,-0.8571913204119121,-0.5468364058483146
1981-12-02,-1.2991721994057146,-1.2990869447881086,-1.3004891352447645,-1.2981780625475758,-0.8575735659324147,-0.6492051923935016
1981-12-03,-1.2982071038349363,-1.2981223180858323,-1.2995292578625235,-1.2972070424349804,-0.8570391300657861,0.34035974420997284
1981-12-04,-1.2984828454265873,-1.2983979257150542,-1.2998035085431638,-1.2974844767528648,-0.8573010390335379,-0.13053667389788742
1981-12-05,-1.29931007020154,-1.2992247486027195,-1.3006262605850847,-1.2983167797065183,-0.8582814280074196,-0.34209883275794056
1981-12-07,-1.2999994241806676,-1.299913767675774,-1.3013118872866856,-1.2990103655012293,-0.8577823852445412,-0.28750214660050755
1981-12-08,-1.2999994241806676,-1.299913767675774,-1.3013118872866856,-1.2990103655012293,-0.857460308000414,-0.028167887352700427
1981-12-09,-1.2994479409973658,-1.2993625524173305,-1.300763385925405,-1.2984554968654605,-0.8575310942079145,0.1833942715073527
1981-12-10,-1.3016538737305736,-1.3015674134511046,-1.3029573913705277,-1.3006749714085362,-0.8569187935130353,-0.8675919370232339
1981-12-11,-1.3012402613430971,-1.3011540020072718,-1.302546015349567,-1.3002588199317093,-0.8576478914502903,0.12879758534991964
1981-12-12,-1.3005509073639696,-1.3004649829342174,-1.3018603886479663,-1.299565234136998,-0.8582566528347944,0.23799095766478578
1981-12-14,-1.3011023905472716,-1.3010161981926611,-1.302408890009247,-1.3001201027727671,-0.8576408128295402,-0.23973004621275357
1981-12-15,-1.3002751657723186,-1.3001893753049958,-1.301586137967326,-1.299287799819114,-0.8564728404057823,0.29258764382221203
1981-12-16,-1.2994479409973658,-1.2993625524173305,-1.300763385925405,-1.2984554968654605,-0.8553685755687748,0.2857630580525397
1981-12-17,-1.2999994241806676,-1.299913767675774,-1.3013118872866856,-1.2990103655012293,-0.8539882445225154,-0.23973004621275357
1981-12-18,-1.3008266489556206,-1.3007405905634393,-1.3021346393286066,-1.2998426684548827,-0.8529972376175087,-0.34209883275794056
1981-12-19,-1.3013781321389226,-1.3012918058218828,-1.302683140689887,-1.3003975370906515,-0.8569895797205358,-0.23973004621275357
1981-12-21,-1.3011023905472716,-1.3010161981926611,-1.302408890009247,-1.3001201027727671,-0.856136605920155,0.0810254849621657
1981-12-22,-1.2995858117931913,-1.2995003562319414,-1.3009005112657253,-1.2985942140244027,-0.8555809341912762,0.551921903070026
1981-12-23,-1.2976556206516345,-1.2975711028273889,-1.298980756501243,-1.2966521737992116,-0.8542359962487671,0.708887375772646
1981-12-24,-1.2976556206516345,-1.2975711028273889,-1.298980756501243,-1.2966521737992116,-0.8562958748870311,-0.028167887352700427
1982-01-04,-1.308271671930197,-1.3081819965524273,-1.3095394077058953,-1.3073333950377628,-0.8581894059376689,-4.027375148384673
1982-01-05,-1.3109463653692115,-1.3108553905558786,-1.3121996393081066,-1.3100245079212423,-0.8571842417911621,-1.0996278531923243
1982-01-06,-1.3052385144220364,-1.3051503126309878,-1.3065226502188518,-1.304281617541034,-0.8554747548800254,2.292191274338205
1982-01-07,-1.3040528255779371,-1.303965199825334,-1.3053433722920984,-1.3030886499741308,-0.8530680238250091,0.43590394498548063
1982-01-08,-1.3039425289412767,-1.3038549567736455,-1.3052336720198423,-1.302977676246977,-0.8546607134937699,0.01277962726537437
1982-01-09,-1.3005233332048045,-1.3004374221712953,-1.3018329635799022,-1.2995374907052097,-0.8549084652200216,1.3094509235044098
1982-01-11,-1.300909371433116,-1.3008232728522058,-1.3022169145327986,-1.299925898750248,-0.8535635272775125,-0.17830877428564137
1982-01-12,-1.3044250767266659,-1.3043372701247835,-1.3057136107109628,-1.3034631863032748,-0.8541652100412666,-1.3794358697491622
1982-01-13,-1.305459107695357,-1.3053707987343652,-1.306742050763364,-1.3045035649953416,-0.8542006031450169,-0.4308184477637693
1982-01-14,-1.3055142560136872,-1.3054259202602094,-1.306796900899492,-1.3045590518589183,-0.8550854307387729,-0.04864164466173783
1982-01-15,-1.307665040428565,-1.3075756597681394,-1.3089360562084866,-1.3067230395384173,-0.8573966004136635,-0.8744165227929129
1982-01-16,-1.305183366103706,-1.3050951911051434,-1.3064678000827237,-1.304226130677457,-0.8575452514494145,0.9613970492507672
1982-01-18,-1.3040941868166847,-1.3040065409697175,-1.3053845098941945,-1.3031302651218135,-0.8560764376437796,0.401781016137085
1982-01-19,-1.3052936627403664,-1.3052054341568322,-1.3065775003549798,-1.3043371044046108,-0.8561189093682798,-0.49906430546056063
1982-01-20,-1.3055142560136872,-1.3054259202602094,-1.306796900899492,-1.3045590518589183,-0.8571063769629116,-0.11688750235852916
1982-01-21,-1.3048662632733075,-1.3047782423315384,-1.3061524117999874,-1.30390708121189,-0.8564905369576574,0.22434178612542754
1982-01-22,-1.3053763852178617,-1.3052881164455985,-1.3066597755591718,-1.304420334699976,-0.8564374473020321,-0.2260808746733953
1982-01-23,-1.3050179211487154,-1.3049298265276104,-1.3063032496743394,-1.3040596700867264,-0.8579345755906672,0.11514841381056137
